unique_id,Chow..1,Chow..2,Chow..3,Chow..4,Chow..5,Chow..6,Chow..7,Chow..8,Chow..9,Chow..10,Chow..11,Chow..12,Chow..13,Chow..14,Chow..15,Chow..16,Chow..17,Chow..18,Chow..19,Chow..20,Chow..21,Blank.1,Blank.2,Blank.3,High.Fat..1,High.Fat..2,High.Fat..3,High.Fat..4,High.Fat..5,High.Fat..6,High.Fat..7,High.Fat..8,High.Fat..9,High.Fat..10,High.Fat..11,High.Fat..12,High.Fat..13,High.Fat..14,High.Fat..15,High.Fat..16,High.Fat..17,High.Fat..18,QC.1,QC.2,QC.3,QC.4,QC.5,QC.6,QC.7
neg_4091-Cer(t18:0/16:0),0.1024,0.1135,0.09860000000000001,0.08950000000000001,0.08750000000000001,0.0745,0.0863,0.0833,0.08950000000000001,0.1743,0.1842,0.181,0.123,0.1164,0.1311,0.052000000000000005,0.046700000000000005,0.0492,0.0318,0.0357,0.0334,0.0044,0.032600000000000004,0.031200000000000002,0.0597,0.061500000000000006,0.0577,0.06760000000000001,0.0674,0.0661,0.016300000000000002,0.0199,0.0275,0.0429,0.0541,0.046900000000000004,0.0413,0.053200000000000004,0.0533,0.0426,0.033100000000000004,0.0373,0.0402,0.040100000000000004,0.0408,0.0419,0.041600000000000005,0.0358,0.0363
neg_5104-Cer(t18:0/16:0),5.9056,5.7424,5.6489,4.1362,4.1025,4.1317,3.8405,3.8281,3.8528000000000002,3.9393000000000002,3.8883,3.8958,4.2478,4.3206,4.3372,3.4678,3.5974,3.4841,2.7143,2.6293,2.602,0.28240000000000004,0.2666,0.2817,4.5554,4.5968,4.4227,3.628,1.4531,3.5056000000000003,1.65,2.0291,3.3653,2.0599,2.0399,2.0494,2.7311,2.7533000000000003,2.6636,2.4151,2.4407,2.4739,3.1061,3.0703,3.0944,3.0802,3.0172,2.9725,3.0035
neg_4094-Cer(t18:0/16:0),0.5938,0.5705,0.49,0.3473,0.35050000000000003,0.3322,0.3618,0.3791,0.41750000000000004,0.4539,0.561,0.4681,0.2751,0.2854,0.3179,0.39740000000000003,0.35950000000000004,0.3962,0.1438,0.19,0.1496,0.0044,0.0568,0.044500000000000005,0.48910000000000003,0.4763,0.48550000000000004,0.46280000000000004,0.48190000000000005,0.4455,0.127,0.1502,0.1517,0.2094,0.2179,0.2028,0.261,0.234,0.25830000000000003,0.1574,0.1804,0.16690000000000002,0.5078,0.4661,0.47890000000000005,0.4973,0.5864,0.583,0.5843
neg_4122-UNPD137133,2.4555,2.5968999999999998,2.3233,2.338,2.271,2.2923999999999998,3.4584,3.4371,3.5896,4.7849,4.5794,4.5859,3.5054,3.5573,3.5977,1.7597,1.9588,1.8033000000000001,2.0746,1.8991,1.8913000000000002,0.1404,0.1622,0.2584,1.0283,0.9385,1.0684,1.3534,1.2426,1.2675,1.3609,1.3422,1.4073,2.1395,2.168,2.3301,1.1182,1.2365,1.1541000000000001,1.5606,1.5777999999999999,1.478,2.1468,2.0534,2.0279,2.0075,1.949,1.9555,1.9267
neg_4149-Hexacosyl trans-ferulate;n-Hexacosyl trans-ferulate,3.9574,4.0967,3.8119,3.7019,3.6614,3.8301,5.0869,5.0521,5.2263,6.5951,6.5781,6.6218,4.999,5.0249,5.1608,2.3652,2.5627,2.388,2.8495,2.7251000000000003,2.7008,0.48810000000000003,0.3229,0.4092,2.2529,2.0163,2.5543,3.0104,2.9731,3.0501,3.4198,3.2933,3.3247,4.7904,4.5998,4.8971,2.9057,2.9905,2.9163,4.3245000000000005,4.0019,3.7732,3.3996,3.3301,3.2637,3.3021000000000003,3.1804,3.2485,3.2037
neg_4150-UNPD124236,2.3021000000000003,2.2216,2.2474,2.1721,2.1559,2.2018,3.8387000000000002,3.8308,3.8198,5.0871,5.0183,5.0464,3.7286,3.6277,3.8908,2.2958,2.1817,2.3775,2.5557,2.7077,2.7025,0.10880000000000001,0.171,0.1355,0.8125,0.801,0.7921,1.5099,1.6083,1.5476,1.9163999999999999,1.8743,1.9891,2.2025,2.1677,2.051,1.4969999999999999,1.3425,1.4117,1.8999000000000001,2.1384,2.0429,2.2268,2.1173,2.1853,2.2572,2.2042,2.2691,2.1994
neg_4152-UNPD124236,4.8327,4.8507,4.7084,4.6549,4.5452,4.6728000000000005,7.2858,7.1874,7.3516,8.316,8.4254,8.388,6.8889,6.8024000000000004,7.1666,3.8996,3.9945,3.9545,4.5026,4.4216,4.379,0.4264,0.392,0.41590000000000005,2.533,2.4752,2.6161,4.1724,4.2129,3.9935,5.2347,5.2044,5.3857,6.2228,6.264,6.4414,3.4828,3.3822,3.3921,4.9474,5.2975,4.9092,4.5626999999999995,4.3781,4.4206,4.5395,4.3819,4.4642,4.3837
neg_4154-Hexacosyl trans-ferulate;n-Hexacosyl trans-ferulate,4.8327,4.8507,4.7084,4.6549,4.5452,4.6728000000000005,7.2858,7.1874,7.3516,8.316,8.4254,8.388,6.8889,6.8024000000000004,7.1666,3.8996,3.9945,3.9545,4.5026,4.4216,4.379,0.373,0.33340000000000003,0.39690000000000003,2.533,2.4752,2.6161,4.1724,4.2129,3.9935,5.2347,5.2044,5.3857,6.2228,6.264,6.4414,3.4828,3.3822,3.3921,4.9474,5.2975,4.9092,4.5626999999999995,4.3781,4.4206,4.5395,4.3819,4.4642,4.3837
"neg_4194-2beta-methylbacteriohopane-32,33,34,35-tetrol",1.4189,1.4113,1.3653,1.3748,1.3417,1.3767,2.2464,2.2242,2.2853,2.9586,3.0188,3.0356,2.2761,2.2059,2.31,1.3686,1.3987,1.4294,1.6619000000000002,1.6354000000000002,1.564,0.16590000000000002,0.18510000000000001,0.15030000000000002,1.2049,1.2814,1.0481,2.3422,2.1971,2.1051,2.7499000000000002,2.9136,3.0154,2.6969000000000003,2.8112,2.7481,1.7661,1.6751,1.9264999999999999,2.2984999999999998,2.7039,2.5648,1.6541000000000001,1.5725,1.5253,1.6232,1.5465,1.5293999999999999,1.5282
"neg_4196-2beta-methylbacteriohopane-32,33,34,35-tetrol",2.3909000000000002,2.4734,2.303,2.2407,2.1781,2.2037,3.5894,3.5403000000000002,3.6737,4.693,4.5644,4.5668,3.3344,3.3579,3.447,1.9998,2.1241,2.0514,2.2925,2.1715,2.0547,0.2449,0.22890000000000002,0.3309,3.4379,3.2967,3.0743,4.405,4.4002,4.2564,4.99,5.0483,5.063,7.0087,6.9694,7.3708,4.3926,3.9443,4.2591,5.6087,6.6496,6.2983,3.014,3.088,3.0549,3.0309,2.7619,2.9379,2.9083
"neg_4200-2beta-methylbacteriohopane-32,33,34,35-tetrol",2.3909000000000002,2.4734,2.303,2.2407,2.1781,2.2037,3.5894,3.5403000000000002,3.6737,4.693,4.4633,4.3773,3.4811,3.6362,3.5024,1.9998,2.1241,1.937,2.2925,1.911,2.0547,0.263,0.31770000000000004,0.4617,3.4379,3.2967,3.6507,3.8509,3.7334,3.6625,4.2525,4.2019,4.3009,7.0087,6.9694,7.3708,4.3926,4.5087,4.2591,6.6345,6.6496,6.2983,3.3092,3.088,3.0549,3.0309,2.9269,2.9379,2.9083
neg_4416-Dieporeticenin,1.1426,1.1455,1.0793,0.49460000000000004,0.48260000000000003,0.49250000000000005,1.076,1.0803,1.0913,0.8298000000000001,0.836,0.8195,1.1405,1.162,1.1875,0.42450000000000004,0.43910000000000005,0.4253,0.2864,0.30060000000000003,0.30000000000000004,0.2222,0.1593,0.27840000000000004,0.9398000000000001,0.9336000000000001,0.8866,5.0547,5.0257,4.9186,4.5486,4.5492,4.5325,1.7839,1.7523,1.763,4.1019,4.2482,3.8782,5.0533,5.1481,4.8628,1.611,1.5695999999999999,1.5823,1.5647,1.5249000000000001,1.5777,1.5472000000000001
neg_4407-UNPD124242,0.3139,0.3488,0.3156,0.2501,0.2326,0.23750000000000002,0.1864,0.18430000000000002,0.1865,0.2293,0.2257,0.2267,0.1849,0.1774,0.2063,0.1763,0.17750000000000002,0.1835,0.1841,0.1854,0.187,0.0071,0.014,0.0111,0.0359,0.0349,0.0333,0.047900000000000005,0.049300000000000004,0.0465,0.0548,0.0536,0.0545,0.0849,0.0852,0.0799,0.040100000000000004,0.0395,0.0392,0.0541,0.0589,0.06280000000000001,0.1378,0.1359,0.1386,0.1494,0.137,0.1409,0.14020000000000002
"neg_4449-DG(18:4(6Z,9Z,12Z,15Z)/15:0/0:0)",0.5246000000000001,0.5486,0.5524,0.4208,0.4169,0.4176,0.3808,0.3653,0.3577,0.22790000000000002,0.4036,0.3562,0.2434,0.3119,0.2745,0.30060000000000003,0.3059,0.32,0.29910000000000003,0.3099,0.308,0.030100000000000002,0.085,0.0334,0.08660000000000001,0.0823,0.09040000000000001,0.1701,0.1884,0.16770000000000002,0.1885,0.191,0.202,0.25730000000000003,0.2492,0.2523,0.177,0.1695,0.1683,0.16090000000000002,0.1754,0.1673,0.2868,0.2736,0.28450000000000003,0.291,0.2706,0.2848,0.2797
neg_4452-Montecristin,0.34400000000000003,0.3452,0.34800000000000003,0.1938,0.1935,0.1831,0.33190000000000003,0.3395,0.35450000000000004,0.2082,0.2102,0.2064,0.271,0.2672,0.27790000000000004,0.1804,0.1757,0.1804,0.1027,0.10790000000000001,0.1116,0.0557,0.125,0.0813,0.6198,0.6089,0.6054,2.2682,2.4102,2.2158,1.9931,2.0337,2.0045,0.9506,0.9644,0.9383,1.7389000000000001,1.7301000000000002,1.726,1.6353,1.659,1.693,0.6492,0.6356,0.645,0.6405000000000001,0.661,0.6416000000000001,0.6494
neg_4472,0.21380000000000002,0.2034,0.20350000000000001,0.12860000000000002,0.1688,0.1666,0.14880000000000002,0.1535,0.15560000000000002,0.1463,0.1961,0.1789,0.12560000000000002,0.12350000000000001,0.1413,0.0247,0.049,0.0354,0.1253,0.0707,0.12510000000000002,0.0211,0.016300000000000002,0.027700000000000002,0.038200000000000005,0.0354,0.0374,0.0582,0.0589,0.055200000000000006,0.055200000000000006,0.0545,0.057300000000000004,0.0692,0.069,0.07780000000000001,0.059500000000000004,0.06380000000000001,0.0568,0.059800000000000006,0.06280000000000001,0.0609,0.1012,0.11030000000000001,0.1091,0.1165,0.1124,0.1014,0.11520000000000001
"neg_4492-DG(15:0/18:3(9Z,12Z,15Z)/0:0)",0.36920000000000003,0.3738,0.376,0.2691,0.2691,0.2636,0.3342,0.3362,0.3262,0.4189,0.4214,0.4179,0.2944,0.32730000000000004,0.3579,0.27140000000000003,0.27690000000000003,0.28750000000000003,0.2827,0.28800000000000003,0.2889,0.0,0.0649,0.0307,0.056600000000000004,0.0522,0.0516,0.10590000000000001,0.1143,0.10640000000000001,0.11800000000000001,0.1302,0.1246,0.13040000000000002,0.1288,0.1212,0.1005,0.08940000000000001,0.10260000000000001,0.11230000000000001,0.11,0.1116,0.2038,0.20220000000000002,0.2073,0.20800000000000002,0.2006,0.2046,0.19590000000000002
"neg_4495-DG(15:0/18:3(9Z,12Z,15Z)/0:0)",0.3047,0.3131,0.2883,0.233,0.2306,0.2379,0.2253,0.1945,0.23520000000000002,0.28190000000000004,0.2717,0.27540000000000003,0.2582,0.24050000000000002,0.2516,0.1907,0.20070000000000002,0.1963,0.2204,0.2107,0.20550000000000002,0.0315,0.050800000000000005,0.1376,0.17500000000000002,0.1635,0.1779,0.22340000000000002,0.22690000000000002,0.2283,0.2513,0.2539,0.2504,0.35660000000000003,0.36010000000000003,0.3709,0.2873,0.297,0.28190000000000004,0.3659,0.3896,0.3705,0.2233,0.2268,0.2346,0.23870000000000002,0.2275,0.22190000000000001,0.2192
"neg_4496-DG(15:0/18:3(9Z,12Z,15Z)/0:0)",0.30060000000000003,0.325,0.32070000000000004,0.25020000000000003,0.2636,0.2609,0.2707,0.2606,0.2811,0.343,0.3934,0.365,0.262,0.28700000000000003,0.3211,0.1938,0.18380000000000002,0.19990000000000002,0.2262,0.2194,0.2079,0.048,0.1267,0.0626,0.1703,0.16490000000000002,0.1625,0.2484,0.2595,0.24,0.2635,0.2667,0.275,0.35660000000000003,0.3396,0.34600000000000003,0.2968,0.297,0.28140000000000004,0.3854,0.40490000000000004,0.3803,0.2008,0.20040000000000002,0.2024,0.21050000000000002,0.2109,0.2122,0.2049
neg_4516-N-hexadecanoyl-15-methylhexadecaphytosphingosine,3.8886000000000003,4.249,3.7684,4.9909,4.7612,5.0613,6.5354,6.4919,6.5926,6.6155,6.3867,6.4206,5.2899,5.2938,5.2805,1.7473,2.0417,1.7526000000000002,0.9013,0.4706,0.47400000000000003,0.1385,0.1287,0.1592,3.8903,3.9715,3.6959,1.9066,1.9893,1.9081000000000001,0.5955,0.5779000000000001,0.5941000000000001,1.0433,1.052,1.0284,2.342,2.2717,2.3101000000000003,1.662,1.7944,1.7873,4.8159,4.86,4.7316,4.7864,4.7543,4.8204,4.8337
"neg_4537-DG(15:0/18:2(9Z,12Z)/0:0)",0.1502,0.1607,0.1466,0.1396,0.1316,0.12990000000000002,0.1862,0.1857,0.1895,0.2513,0.2566,0.2569,0.2074,0.20420000000000002,0.21680000000000002,0.10790000000000001,0.1008,0.1043,0.11800000000000001,0.11,0.1091,0.0,0.0165,0.013800000000000002,0.09960000000000001,0.09630000000000001,0.1145,0.1486,0.14550000000000002,0.1408,0.1507,0.1474,0.1534,0.1774,0.18130000000000002,0.19160000000000002,0.098,0.0951,0.095,0.14350000000000002,0.1529,0.1373,0.1376,0.1258,0.127,0.133,0.129,0.12,0.1231
"neg_4539-DG(15:0/18:2(9Z,12Z)/0:0)",0.2426,0.2523,0.23470000000000002,0.19260000000000002,0.1877,0.1927,0.24750000000000003,0.24580000000000002,0.2519,0.3457,0.3496,0.34900000000000003,0.2489,0.247,0.25830000000000003,0.1736,0.17750000000000002,0.1763,0.2111,0.191,0.1786,0.0036000000000000003,0.0745,0.0284,0.156,0.162,0.18,0.2389,0.2358,0.2441,0.289,0.2676,0.2718,0.3119,0.3322,0.3356,0.19720000000000001,0.20600000000000002,0.20350000000000001,0.29910000000000003,0.2841,0.273,0.1897,0.181,0.1822,0.194,0.1797,0.181,0.1807
"neg_4540-DG(15:0/18:2(9Z,12Z)/0:0)",0.21610000000000001,0.23900000000000002,0.2235,0.1839,0.1816,0.186,0.2209,0.2154,0.2187,0.2798,0.2983,0.2912,0.2092,0.2099,0.2384,0.1574,0.1641,0.1589,0.2111,0.191,0.1837,0.0023,0.0745,0.0032,0.20120000000000002,0.1962,0.2144,0.2949,0.306,0.29510000000000003,0.32430000000000003,0.3206,0.3279,0.41240000000000004,0.4238,0.426,0.2926,0.295,0.2902,0.4061,0.41960000000000003,0.4048,0.17880000000000001,0.1731,0.17220000000000002,0.1829,0.1734,0.1772,0.1807
"neg_4541-DG(15:0/18:2(9Z,12Z)/0:0)",0.2666,0.27440000000000003,0.2431,0.2398,0.22740000000000002,0.2394,0.2861,0.2664,0.2876,0.37620000000000003,0.3456,0.3506,0.2856,0.2894,0.2912,0.1544,0.1618,0.1565,0.17400000000000002,0.16540000000000002,0.1622,0.004200000000000001,0.023700000000000002,0.047900000000000005,0.0816,0.08310000000000001,0.09770000000000001,0.1386,0.1315,0.1278,0.11910000000000001,0.12150000000000001,0.13190000000000002,0.1189,0.11900000000000001,0.1263,0.0742,0.0743,0.0734,0.0976,0.1029,0.09530000000000001,0.1784,0.1668,0.1598,0.16190000000000002,0.1585,0.168,0.1584
"neg_4543-DG(15:0/18:2(9Z,12Z)/0:0)",0.2666,0.27440000000000003,0.2577,0.2398,0.2376,0.2394,0.2861,0.2753,0.2876,0.37620000000000003,0.38530000000000003,0.37370000000000003,0.2983,0.2894,0.29460000000000003,0.1544,0.1507,0.1565,0.16620000000000001,0.16540000000000002,0.1622,0.0083,0.0252,0.0205,0.0816,0.08310000000000001,0.09770000000000001,0.1386,0.1315,0.1278,0.11910000000000001,0.12150000000000001,0.13190000000000002,0.1189,0.11900000000000001,0.1263,0.0648,0.0596,0.061700000000000005,0.0976,0.1029,0.09530000000000001,0.1784,0.1668,0.1598,0.1595,0.1531,0.1643,0.1584
neg_4604-DG(15:0/18:1(9Z)/0:0),0.0461,0.047400000000000005,0.0448,0.0395,0.0391,0.04,0.056900000000000006,0.0589,0.0591,0.0752,0.07440000000000001,0.0714,0.0587,0.045700000000000005,0.0614,0.032100000000000004,0.0376,0.0362,0.042800000000000005,0.0354,0.0364,0.027,0.0171,0.0363,0.1584,0.15360000000000001,0.1622,0.29150000000000004,0.3028,0.2888,0.2949,0.28400000000000003,0.3043,0.3635,0.3724,0.3708,0.1658,0.1882,0.1587,0.2826,0.2728,0.258,0.1041,0.0993,0.0971,0.09730000000000001,0.095,0.09870000000000001,0.0993
neg_5750-N-octadecanoyl-4-hydroxysphinganine,0.43510000000000004,0.40950000000000003,0.4174,0.48190000000000005,0.4732,0.4652,0.5254,0.5295,0.5238,0.44880000000000003,0.46140000000000003,0.4444,0.5288,0.5167,0.5247,0.46690000000000004,0.4506,0.4631,0.4404,0.45840000000000003,0.4506,0.2914,0.356,0.4698,6.5275,6.4797,6.6248000000000005,4.5893,4.8222000000000005,4.6705,5.0818,4.9891000000000005,5.2265,3.0932,3.0775,3.1807,4.011,3.8735,3.8423,4.1211,4.425,4.2254,1.6943000000000001,1.7266,1.6731,1.7349999999999999,1.7126000000000001,1.7375,1.7241
neg_4733-Erythrinasinate A,0.0755,0.08220000000000001,0.0748,0.0487,0.0506,0.047900000000000005,0.0591,0.057100000000000005,0.0606,0.0664,0.0664,0.06570000000000001,0.09330000000000001,0.0945,0.0944,0.0959,0.094,0.1,0.047400000000000005,0.047400000000000005,0.0426,0.0098,0.020900000000000002,0.043300000000000005,0.058100000000000006,0.064,0.061900000000000004,0.0664,0.06430000000000001,0.0658,0.0524,0.0485,0.050100000000000006,0.049300000000000004,0.051300000000000005,0.0522,0.0971,0.1,0.09230000000000001,0.0653,0.06570000000000001,0.0668,0.0485,0.0459,0.046200000000000005,0.0477,0.0459,0.048600000000000004,0.0473
"neg_4777-DG(18:4(6Z,9Z,12Z,15Z)/16:0/0:0)",0.3175,0.28850000000000003,0.3052,0.1459,0.1364,0.1477,0.1996,0.20770000000000002,0.20550000000000002,0.1955,0.1741,0.16160000000000002,0.23800000000000002,0.2378,0.241,0.075,0.0785,0.0801,0.0582,0.057800000000000004,0.059800000000000006,0.0329,0.0678,0.028300000000000002,0.0568,0.0655,0.055200000000000006,0.3811,0.3632,0.3635,0.3632,0.3543,0.36560000000000004,0.1391,0.1391,0.1385,0.21880000000000002,0.23220000000000002,0.1993,0.2847,0.2906,0.28300000000000003,0.1952,0.1763,0.1968,0.1877,0.16790000000000002,0.19090000000000001,0.1734
neg_4782,0.3175,0.3269,0.3052,0.1459,0.1492,0.1477,0.1996,0.20770000000000002,0.20550000000000002,0.1955,0.1947,0.1904,0.23800000000000002,0.2378,0.241,0.0887,0.09580000000000001,0.0916,0.0654,0.065,0.0663,0.044700000000000004,0.0678,0.0405,0.0663,0.0655,0.0592,0.3811,0.3871,0.3635,0.3632,0.3543,0.36560000000000004,0.1391,0.1391,0.133,0.2449,0.23220000000000002,0.22970000000000002,0.3221,0.337,0.327,0.1952,0.1925,0.1968,0.1877,0.1837,0.19090000000000001,0.187
neg_4907,1.9575,1.9452,1.8895,1.6548,1.5665,1.6223,1.8771,1.8697,1.8632,1.6858,1.7495,1.7227999999999999,2.0934,2.0453,2.0565,1.2197,1.2266,1.2685,0.6322,0.6613,0.6734,0.10590000000000001,0.0743,0.1603,1.8814000000000002,1.8681,1.7401,1.4599,1.4679,1.4482,0.4545,0.43410000000000004,0.4525,1.1175,1.1415,1.0442,1.2041,1.205,1.2169,0.8992,0.9808,0.9643,1.8776000000000002,1.932,1.9437000000000002,1.9615,1.949,1.9609999999999999,1.9535
neg_5103,5.9056,2.8141,5.6489,4.1362,4.1025,4.1317,3.8405,3.8281,3.8528000000000002,3.9393000000000002,3.8883,3.8958,4.2478,4.3206,4.3372,3.4678,2.1524,1.933,2.7143,2.6293,2.602,0.4117,0.3113,0.2817,4.5554,4.5968,4.4227,3.628,3.6869,3.5056000000000003,3.3303000000000003,3.3298,3.3653,2.0599,2.0399,2.0494,2.7311,2.7533000000000003,2.6636,2.4151,2.4407,2.4739,3.1061,3.0703,3.0944,2.3707000000000003,3.0172,2.9725,3.0035
neg_5134,0.38830000000000003,0.417,0.3588,0.5965,0.6139,0.6366,0.16490000000000002,0.1554,0.1791,0.269,0.2675,0.2771,0.2403,0.23650000000000002,0.251,0.7724000000000001,0.8075,0.9142,0.4581,0.4435,0.5079,0.021400000000000002,0.0425,0.032,0.22790000000000002,0.2325,0.24,0.3563,0.3335,0.34140000000000004,0.1646,0.1555,0.16060000000000002,0.1322,0.14070000000000002,0.13490000000000002,0.24860000000000002,0.2579,0.24050000000000002,0.303,0.30000000000000004,0.28500000000000003,0.4063,0.3836,0.3911,0.3945,0.3569,0.39840000000000003,0.3542
neg_5144,0.2886,0.2092,0.4933,0.3251,0.15660000000000002,0.3574,0.3413,0.34790000000000004,0.2273,0.362,0.3516,0.11220000000000001,0.3809,0.3798,0.2142,0.1553,0.11230000000000001,0.101,0.23120000000000002,0.22710000000000002,0.22160000000000002,0.0012000000000000001,0.07250000000000001,0.0475,0.37,0.3543,0.3412,0.2843,0.2777,0.2624,0.2833,0.2767,0.2716,0.1356,0.1383,0.1442,0.2156,0.20770000000000002,0.1995,0.1531,0.1429,0.16790000000000002,0.1698,0.126,0.2106,0.1472,0.28750000000000003,0.27890000000000004,0.1605
neg_5376-Cer(d18:0/18:0),0.5662,0.5498000000000001,0.5356000000000001,0.5084000000000001,0.5126000000000001,0.5011,0.6962,0.6936,0.7025,0.723,0.7108,0.7106,0.7754000000000001,0.7634000000000001,0.7614000000000001,1.0374,0.9974000000000001,1.0138,1.1052,1.1209,1.0952,0.0847,0.24330000000000002,0.13390000000000002,1.9514,1.9624000000000001,1.8382,1.4509,1.5168,1.4651,1.9942000000000002,1.9485999999999999,2.0244,1.2488000000000001,1.1912,1.1745,2.3039,2.2412,2.1399,2.1146,2.2409,2.1586,1.0346,1.0085,1.0288,1.0388,1.0601,1.0098,1.0428
neg_5256-Muricatenol,0.2807,0.2833,0.274,0.1472,0.1395,0.1423,0.167,0.1635,0.16390000000000002,0.21860000000000002,0.2155,0.2205,0.2114,0.21430000000000002,0.22060000000000002,0.0349,0.030500000000000003,0.061700000000000005,0.048400000000000006,0.0073,0.0516,0.0055000000000000005,0.0077,0.0292,0.0337,0.0325,0.034300000000000004,0.1421,0.15180000000000002,0.1418,0.121,0.1254,0.1298,0.0572,0.0585,0.059300000000000005,0.062400000000000004,0.0625,0.0591,0.0753,0.08320000000000001,0.0742,0.1184,0.1213,0.12250000000000001,0.1182,0.1158,0.11760000000000001,0.1187
neg_5257-Muricatenol,0.2489,0.24130000000000001,0.2285,0.131,0.124,0.123,0.12050000000000001,0.1221,0.1389,0.1583,0.1767,0.1875,0.14830000000000002,0.1499,0.1628,0.0613,0.0648,0.0726,0.048400000000000006,0.0572,0.0637,0.0,0.0494,0.031400000000000004,0.0432,0.050100000000000006,0.044500000000000005,0.15180000000000002,0.15560000000000002,0.14730000000000001,0.12560000000000002,0.13290000000000002,0.1386,0.0639,0.0669,0.0742,0.08360000000000001,0.07100000000000001,0.078,0.1033,0.11850000000000001,0.10450000000000001,0.1187,0.11470000000000001,0.10880000000000001,0.1159,0.11380000000000001,0.1119,0.11330000000000001
neg_5269,0.1198,0.12890000000000001,0.1308,0.1149,0.11520000000000001,0.11410000000000001,0.26780000000000004,0.2777,0.2646,0.1582,0.1762,0.1734,0.1996,0.2114,0.2101,0.1081,0.112,0.098,0.07200000000000001,0.0683,0.0711,0.0,0.0298,0.0349,0.1052,0.105,0.0814,0.13920000000000002,0.13540000000000002,0.1335,0.1222,0.1206,0.1242,0.0142,0.092,0.0663,0.07100000000000001,0.0815,0.0603,0.0022,0.0648,0.0378,0.1462,0.1231,0.1333,0.1441,0.1373,0.1258,0.1418
neg_5307-TG(8:0/i-13:0/i-13:0),0.0533,0.0541,0.0492,0.054900000000000004,0.0483,0.048100000000000004,0.0733,0.0695,0.0726,0.0753,0.07590000000000001,0.0736,0.0555,0.0684,0.0625,0.044500000000000005,0.048600000000000004,0.037,0.0488,0.0465,0.0487,0.049,0.077,0.1514,0.4066,0.38620000000000004,0.43260000000000004,0.4642,0.4571,0.4335,0.5502,0.5449,0.551,0.5531,0.5282,0.5523,0.6433,0.6196,0.6196,0.8607,0.9104000000000001,0.8358,0.2104,0.19820000000000002,0.1938,0.2015,0.1898,0.193,0.1933
